,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
182281,Greenland,GRL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,726460342.6,821342248.1,872078805.7,931432567.6,984582475.7,990945242.8,1049997736.0,1142631847.0,1211380774.0,1270261117.0,1380469051.0,1389653029.0,1328235079.0,1374155043.0,1302979096.0,1350621067.0,1446479003.0,1526264935.0,1611790880.0,1719128819.0,1517654950.0,1515932949.0,1438443004.0,1366119059.0,1447053004.0,1501008944.0,1523968937.0,1546354919.0,1666320851.0,1689280827.0,1809246742.0,1832206718.0,1814412742.0,1894792056.0,2025657439.0,2126686937.0,2244839174.0,2297647624.0,2439323625.0,2460447005.0,2503156061.0,2490727405.0,2525452961.0,2492665493.0,2610871073.0,2544833840.0,2663981793.0,2676463790.0,2762593126.0,,
182288,Greenland,GRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,15656.4729,17401.31882,18055.46181,19008.82791,19890.55506,19978.73473,21126.71501,23130.19933,24621.56044,25610.10316,27499.38348,27248.09862,25790.9724,26375.33672,24724.46102,25387.61404,27036.99071,28211.92116,29412.24234,31087.32042,27295.95234,27314.10719,26011.62756,24748.53368,26073.0271,26899.80186,27262.4139,27613.4807,29702.68897,30111.9577,32193.00252,32514.75985,32051.66566,33379.58347,35593.4255,37352.89254,39539.91571,40626.78143,43305.70276,43684.5872,43988.33249,43781.46256,44454.37355,44131.25176,46378.38303,45351.13947,47413.62248,47647.64989,49311.76706,,
182444,Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182616,Greenland,GRL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183120,Greenland,GRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183220,Greenland,GRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92,10.08,11.56,9.03,11.02,9.53,8.82,10.3,10.44,9.25,8.4,,,,7.8,9.4,9.8,10.1,10.3,9.1,,,,,
183398,Grenada,GRD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183544,Grenada,GRD,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,1307407.407,1048148.148,-1111111.111,270740.7407,-13871851.85,-17701111.11,-14900000.0,3800000.0,2774074.074,-19085185.19,-29192592.59,-27770370.37,-36322222.22,-46237037.04,-48070370.37,-32392592.59,-43677777.78,-28133333.33,-41807407.41,-56507407.41,-69092592.59,-81511111.11,-55748148.15,-88096284.81,-102873241.9,-125548763.0,-145937451.9,-65702984.07,-193262673.3,-226702041.9,-241705404.8,-251947382.2,-197163179.6,-203902454.1,-207008409.6,-193202811.9,-212831042.2,-105341664.7,-121997267.2,-116500073.1,-134815702.2,-116327736.4,,
183724,Grenada,GRD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,265671122.4,279861685.4,295539770.7,293959271.2,298469157.6,310778806.6,322068079.4,333560966.9,353506939.3,378939196.4,413412905.8,425678005.5,441716406.8,459440771.9,465806534.3,461841827.8,452795198.1,460463538.5,470268995.2,491140637.0,515773769.1,576395254.5,616157088.2,646274551.8,633194600.9,654959547.9,716944745.5,712302884.5,806869556.9,774632469.6,822066708.9,829856141.3,774975419.9,771013259.3,776911332.0,767936889.4,785994301.6,843718324.6,898080308.9,931629123.9,973018986.3,1013313190.0,1033392539.0,917334721.4
183731,Grenada,GRD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,2944.735836,3140.84312,3335.550385,3301.726022,3293.997987,3336.971251,3354.17704,3387.368662,3536.731656,3782.470044,4158.037775,4338.075592,4556.971968,4769.545427,4828.912259,4753.366348,4609.353158,4634.9946,4689.278615,4862.634149,5078.162879,5649.659925,6015.455469,6284.455515,6133.110564,6319.807286,6893.500625,6826.355437,7709.583184,7381.810875,7815.585303,7869.142317,7325.809598,7258.166561,7275.404379,7146.790096,7266.152994,7747.643017,8193.939116,8449.154511,8775.898644,9092.16942,9226.554338,8152.70951
183887,Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,18.45688351,18.13537676,20.88288288,21.82143389,18.78747094,7.812741412,6.095347282,5.659612787,2.501384924,0.557079904,-0.872333388,4.0,5.592948718,2.724237365,2.644603679,3.778337531,2.808599168,3.770657673,1.868824753,2.032351721,1.24452783,1.377693304,0.577427639,2.181818182,3.140993052,1.06721548,2.154928099,2.312916782,3.475806938,4.25195322,3.858829225,8.033273277,-0.30865478,3.436509059,3.033472803,2.41077704,-0.043999786,-0.983603056,-0.515448031,1.650389944,0.908458256,0.804102313,0.598149765,
184059,Grenada,GRD,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184563,Grenada,GRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184663,Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91,,,26.93,,16.89,,15.24,,,,,,,,,,,,,,,24.2,24.5,22.9,,,,,
184841,Guam,GUM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184987,Guam,GUM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185167,Guam,GUM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370607843.0,4409039216.0,4695352941.0,4866372549.0,4688627451.0,4722254902.0,4818333333.0,4839470588.0,4949000000.0,4952843137.0,5058529412.0,5144039216.0,5236274510.0,5279509804.0,5289117647.0,5336196078.0,5288156863.0,5392882353.0,
185174,Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27807.62499,27954.32001,29699.7542,30720.88525,29553.46363,29728.13571,30296.933,30392.57554,31040.0843,31015.36187,31617.78494,32067.07113,32522.03016,32619.56864,32458.92952,32482.12562,31900.56622,32235.76528,
185330,Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185502,Guam,GUM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186006,Guam,GUM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186106,Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,9.6,8.21,8.79,,,,9.9,8.7,9.6,9.25,,,6.28,,,2.81,2.83,3.51,3.84,5.53,7.6,7.9,8.28,9.67,7.74,13.95,15.32,13.21,11.39,,7.7,7.0,7.4,8.3,,9.3,8.2,13.3,12.2,11.5,7.6,6.9,5.4,,,,
186284,Guatemala,GTM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.48068514,17.75179131,15.83121931,13.62250812,13.16194904,11.40499902,11.24183287,11.34521767,11.28016784,13.47018859,16.98382301,20.26902332,18.69247732,21.03844097,22.14445739,21.60212014,22.23477296,21.98699753,20.38340804,23.3939732,24.81695941,24.56395978,24.70074241,25.20994956,23.64738975,23.57273539,22.98888606,,,,
186430,Guatemala,GTM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,-35300000.0,-270500000.0,-205600000.0,-163300000.0,-572700000.0,-399100000.0,-223900000.0,-377400000.0,-246300000.0,-17600000.0,-442500000.0,-414000000.0,-367100000.0,-212900000.0,-183700000.0,-705900000.0,-701700000.0,-625300000.0,-572100000.0,-451000000.0,-633500000.0,-1039100000.0,-1025900000.0,-1049600000.0,-1252904185.0,-1234874116.0,-1039185911.0,-1164400000.0,-1241000000.0,-1524000000.0,-1785600000.0,-1553562660.0,72262890.0,-766950990.0,-1579834920.0,-1847275530.0,-2238781140.0,-1909306330.0,-773787480.0,637267670.0,857080020.0,622335380.0,1791148670.0,4248976410.0
186610,Guatemala,GTM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6057355528.0,6317732066.0,6541158741.0,7165253570.0,7497219225.0,7824230633.0,8255510362.0,8594991446.0,9348431409.0,9791258099.0,10350131715.0,10928057665.0,11729417775.0,12525004751.0,13323477549.0,13583284139.0,14586717418.0,15725826372.0,16511597138.0,17289864018.0,17939959130.0,18056005300.0,17418612242.0,16970589607.0,17054882143.0,16950960103.0,16975208383.0,17576806934.0,18260964293.0,18980919157.0,19569814166.0,20285726643.0,21267218835.0,22102410588.0,22993964692.0,24131831960.0,24845598433.0,25929882689.0,27224698597.0,28272049680.0,29292350842.0,29975616851.0,31126466838.0,31923421944.0,32925152375.0,34003789233.0,35823467257.0,38093857837.0,39348488187.0,39536140383.0,40676432029.0,42370160782.0,43630549585.0,45242619507.0,47253191376.0,49186872683.0,50504000017.0,52059448215.0,53788914101.0,55868854263.0,55020023100.0
186617,Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1467.06989,1485.857081,1493.891373,1589.296345,1615.503211,1638.587822,1681.096191,1702.843414,1803.290914,1840.427454,1897.297515,1955.082654,2049.250811,2137.932481,2222.691148,2215.454185,2326.436518,2452.306719,2516.275671,2572.673619,2603.636904,2553.462078,2398.3798,2274.089958,2223.622787,2150.036403,2094.432306,2109.441445,2131.7136,2155.454228,2162.382927,2182.008443,2228.321068,2257.509008,2290.800926,2345.905899,2357.951523,2403.505063,2464.617844,2499.500903,2527.433555,2524.992859,2562.372563,2571.289821,2596.189244,2626.121594,2711.161173,2826.579341,2863.937104,2823.971702,2852.547327,2917.750716,2951.611472,3007.356863,3087.169465,3159.603572,3190.863608,3236.035032,3290.455657,3364.77757,3263.669255
186773,Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.190693153,-0.553335383,2.052550232,0.151450899,-0.193563997,-0.8,0.684261974,0.485436893,1.926328502,2.097280645,2.344339349,-0.453591881,0.529703252,13.79603399,16.49489669,13.15924438,10.725,12.32457969,8.28797625,11.34338588,10.82384323,11.43306795,0.307385561,4.538678151,3.406750118,18.6867913,36.9311213,12.32321328,10.83270377,11.3871322,41.22186714,33.16642192,10.045918,11.81969017,10.85532115,8.411413123,11.05691653,9.232902949,6.613460705,5.213610586,5.977577347,7.285873666,8.132630543,5.603476754,7.578622473,9.108649857,6.560852828,6.821617536,11.35576113,1.859102547,3.859509098,6.214123931,3.781807547,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398,3.214440622
186945,Guatemala,GTM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.62,,,,,,
187449,Guatemala,GTM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86521167,7.325686438,8.313948701,7.81982717,6.765227236,7.714731243,8.529663739,8.697669273,9.371933975,10.24715093,10.06497645,11.03867221,12.07359616,11.85839594,11.74284983,11.38438352,12.05105635,12.25524129,11.45903031,10.50468557,10.60502184,11.01784354,11.00955226,11.10229389,10.77781592,10.35825157,10.42151488,10.63557397,10.57818026,10.45602392,
187549,Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,2.15,2.27,,,,,2.4,,1.94,,,,,,,,,,,,,,2.81,2.97,,1.9,,,,3.5,4.13,2.76,3.02,2.72,2.51,2.58,2.46,2.28,2.19,
187727,Guinea,GIN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187873,Guinea,GIN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,-123880000.0,-38250000.0,-221520000.0,-179710000.0,-202980000.0,-288820000.0,-262700000.0,-56790000.0,-247980000.0,-216482000.0,-177268000.0,-91077000.0,-154466350.0,-201046593.0,-140090196.4,-59514979.66,-199626587.0,-185261398.5,-162350000.0,-160340000.0,-221350000.0,-454590000.0,-438210000.0,-403360000.0,-326890000.0,-1161380000.0,-1038620000.0,-1189770000.0,-981676723.9,-1020197641.0,-2744932548.0,519350000.0,-190470000.0,-314620000.0,
188053,Guinea,GIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2888984394.0,2984319112.0,3172573444.0,3299586661.0,3442262859.0,3532223748.0,3647760926.0,3831759259.0,3983883899.0,4167448250.0,4353382083.0,4578957079.0,4745819827.0,4926730670.0,5050049723.0,5234798039.0,5505154914.0,5573892347.0,5704327967.0,5875302224.0,5945195628.0,6350507748.0,6612974822.0,6538734824.0,6853467858.0,7238091888.0,7666245932.0,7968731757.0,8263299260.0,8579446617.0,9507796057.0,10487099098.0,11153920447.0,11783690378.0,12607200647.0
188060,Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1939691,514.4204368,530.3103935,534.9975453,541.8938987,540.5139007,543.1422789,555.5552065,562.6065456,573.2681962,583.2675824,597.6135016,603.734573,611.6556974,612.8154494,621.9255127,641.1723204,636.7908807,639.0881873,644.9582746,638.7586452,667.1991662,679.0341252,656.2049787,672.4249304,694.6039409,719.6979818,731.5581296,741.0386056,750.470134,809.9714201,869.0354417,898.4741496,922.6735104,959.9787043
188216,Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37330259,34.6952706,18.17556561,23.06561294,4.68438869,15.46198107,21.35046642,15.22510139,11.88789561,7.07202121,10.82068212,8.172116963,8.91452597,9.826001808,9.470779373,10.60186
188388,Guinea,GIN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188892,Guinea,GIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41003544,12.1055382,10.74553241,10.84178387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188992,Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,5.02,
189170,Guinea-Bissau,GNB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189316,Guinea-Bissau,GNB,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,-79500000.0,-72000000.0,-65500000.0,-75800000.0,-49900000.0,-45100000.0,-55800000.0,-80201000.0,-45292000.0,-75397000.0,-96983000.0,-61979000.0,-45940000.0,-35180000.0,-44470000.0,-6380000.0,,,,-11133112.27,-1268314.149,-287336.3899,13864301.74,-10483855.9,-40075342.06,-30650191.86,-28780321.35,-47610403.32,-70790428.79,-14050574.52,-83241961.12,-52508821.22,6310286.495,20941855.29,10056270.0,3879055.917,-54134326.62,-127409979.2,
189496,Guinea-Bissau,GNB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,347357390.6,333772356.1,355049879.5,358990552.5,375357797.2,404806809.7,424818253.4,394358487.4,446122153.5,455018473.2,382430962.0,451909214.6,470889772.8,454887584.9,496324309.3,517003626.4,512899405.4,527773488.2,552051068.6,585726183.9,621455481.0,653149710.7,660334357.3,674201378.8,695775823.1,726389959.4,810651194.6,863343522.3,620744167.5,627110131.2,661143318.8,675615129.9,668959121.5,672762222.2,691339891.6,720833135.3,737479753.0,761543388.8,785939943.8,812418063.7,849878424.2,918589222.8,902856701.3,932252851.1,941244996.2,998981745.0,1061546030.0,1124380814.0,1138814904.0,1190061574.0,1161500096.0
189503,Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,492.7495516,464.6316899,484.6991459,481.1057851,495.4119709,528.4787687,551.4148263,511.0044515,577.7759044,587.3282596,489.2436041,569.2957136,581.0570221,547.9173812,583.0357126,592.78326,574.6578887,578.22032,591.6654362,614.1090772,637.2170446,654.7722363,647.1626558,646.1451119,652.4865996,667.1166454,729.7674224,762.3308703,537.7332156,532.7436502,550.3542554,550.5764624,533.2671597,524.2451453,526.3373447,535.9629121,535.3436332,539.5105284,543.1753331,547.4810392,558.1746681,587.7105398,562.534199,565.5985201,556.1490447,575.0504948,595.5597963,615.0388506,607.5934873,619.5278475,590.1937382
189659,Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28178263,80.78814064,33.00197783,57.59528475,69.5836364,48.10816607,15.17634743,45.36530836,50.73405496,49.10092358,8.01375519,-2.086305132,8.636320949,3.348122655,3.300121753,-3.502585511,0.883302697,3.329199228,1.954737176,4.617437722,10.46007314,-1.651397336,2.517851402,5.046102263,2.130545803,1.207125557,-1.509244606,1.476720489,1.503120559,1.691114618,0.381324703,0.246600268,
189831,Guinea-Bissau,GNB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,,,,57.8,,,,,,
190335,Guinea-Bissau,GNB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3228332,,9.462074358,
190435,Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190613,Guyana,GUY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190759,Guyana,GUY,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,-97529411.8,-29568627.46,-82901960.82,-128509804.0,-183497945.8,-141314308.9,-157487665.7,-97227289.84,-96623292.22,,,,,,,-138548000.0,-140225000.0,-124945000.0,-134765000.0,-32700000.0,-63100000.0,-55600000.0,-49500000.0,-82200000.0,-90900000.0,-62300000.0,-44600000.0,-19915600.0,-96268000.0,-180641000.0,-165677000.0,-321363632.6,-230589983.4,-246354258.1,-372288521.1,-366670137.8,-456029798.4,-385182803.3,-38822257.59,-49983671.87,-390632574.9,-1176633474.0,-1696245504.0,
190939,Guyana,GUY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1470217924.0,1539164151.0,1556170773.0,1365093898.0,1520172419.0,1680414079.0,1768354750.0,1844634887.0,1863539214.0,1993882352.0,2078731156.0,2143438956.0,2072326705.0,2098121356.0,2259736286.0,2451430202.0,2489106558.0,2423427009.0,2379655343.0,2335972099.0,2376475279.0,2412031292.0,2093881121.0,1951656618.0,1853512923.0,1897991069.0,1880897719.0,1897814449.0,1827718045.0,1737855241.0,1684546798.0,1786594389.0,1925196340.0,2082583172.0,2260277981.0,2374002660.0,2562866858.0,2721269089.0,2675576137.0,2754777252.0,2717207493.0,2779146826.0,2810624192.0,2792854713.0,2836516866.0,2781177624.0,2923841172.0,3134102570.0,3184413030.0,3307887391.0,3432913353.0,3616203677.0,3810837161.0,3950058401.0,4016672191.0,4044282718.0,4198268112.0,4355052210.0,4548459239.0,4791930566.0,6875438718.0
190946,Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2571.151625,2611.966846,2566.72721,2192.640139,2383.33177,2577.855966,2661.10888,2729.311037,2715.959352,2865.83171,2948.847624,3003.344556,2870.461355,2874.497172,3062.612369,3286.773563,3300.760187,3178.581746,3089.947831,3009.276694,3046.165661,3085.488532,2680.171265,2505.487004,2390.960109,2463.518941,2460.468442,2505.527684,2434.876385,2330.873829,2266.289789,2399.797964,2571.742756,2761.530234,2978.376459,3118.361877,3368.642862,3590.18317,3549.55456,3674.623774,3638.867006,3729.367217,3773.718721,3748.083872,3803.642391,3727.340696,3917.598895,4198.5253,4263.991791,4423.977209,4580.699136,4808.596047,5044.87384,5202.366978,5261.756329,5269.883778,5442.662031,5617.841962,5838.79123,6121.721524,8741.160825
191102,Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21052632,7.094711973,3.555670906,4.586466165,7.538219399,6.14854333,2.627413142,5.341015214,5.980978141,4.668466224,6.925543039,6.677157904,12.20015444,8.10202207,2.952300964,3.733377577,4.977735637,2.391935213,1.901251819,0.852630498,-1.001734328,0.836008062,1.904656155,1.282842884,2.087230892,
191274,Guyana,GUY,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191778,Guyana,GUY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191878,Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09,,,,,11.9,,,,,,,,,,11.81,,,,10.7,,,,,,,,,,,,14.02,,
192056,Haiti,HTI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192202,Haiti,HTI,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,4980000.001,8219969.71,1179999.999,-20959982.62,-24540000.0,-12400000.0,-37500000.01,-44640000.01,-52560000.01,-100840000.0,-148800000.0,-98520000.02,-111179988.5,-102980000.0,-94659641.01,-44896982.48,-31140622.4,-40364936.77,-62658170.46,-21900000.0,-91520000.0,7260000.0,-11830000.0,-23390000.0,-87070000.0,-137720000.0,-47700000.0,28710000.0,-59820000.0,-114210000.0,-131900000.0,-88950000.0,-44780000.0,-62380000.0,7048000.0,-85029000.0,-85773000.0,-204814583.8,-122185676.9,-101824279.2,-323623966.9,-431148219.8,-560837856.0,-750652437.4,-270775987.5,-72459348.34,-265013110.3,-342991166.7,72214808.34,
192382,Haiti,HTI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5845645805.0,5674252622.0,6121813604.0,6005940372.0,5907001071.0,6034698494.0,5999951496.0,5872891352.0,6059744280.0,6290738295.0,6331700671.0,6742018967.0,6807895757.0,7131633128.0,7543833617.0,7628532348.0,8272291639.0,8579040326.0,9111701233.0,9800584243.0,10523346745.0,10223146211.0,9858819326.0,9948355295.0,9978291591.0,10038523682.0,9988581546.0,9909307298.0,9929168209.0,9639889400.0,9739963290.0,9923127656.0,9396216234.0,8886349729.0,7824375016.0,8598808767.0,8954865947.0,9197069453.0,9397734824.0,9652436746.0,9736418665.0,9703874561.0,9793586173.0,10122590710.0,9997759780.0,10359440139.0,10540167022.0,11127267580.0,11403034357.0,12122895415.0,11661585823.0,12379266072.0,12447744029.0,12831758005.0,13268265827.0,13482802423.0,13715049740.0,14028593229.0,14262565848.0,14022671611.0,13549581658.0
